	id	text	HS	TR	AG
7438	7639	unfollowing need kind negativity life	0	0	0
7439	7640	whole life one b ig sexual innuendo	0	0	0
7440	7641	phone go dry minute	0	0	0
7441	7642	finally lose respect someone decide fuck ruin life fun laugh loud	0	0	0
7442	7643	dont know people tell problem repeatedly ask like year old thats get way laugh	0	0	0
7443	7644	queen bitch 😭	0	0	0
7444	7645	queen bitch like twitter cause irrelevant one pay attention u	0	0	0
7445	7646	erica	0	0	0
7446	7647	flirt tell father	0	0	0
7447	7648	flirt well father start part leave	0	0	0
7448	7649	shout fuck awesome	0	0	0
7449	7650	try flirt hey cum dumpster wan na fuck	0	0	0
7450	7651	anytime someone snapchat call assume accident cause human know thats phone	0	0	0
7451	7652	mexican friend text viva la mexico th july	0	0	0
7452	7653	wear extension around dumb wear panty around get rip	0	0	0
7453	7654	shout everyone accidentally blow finger video today good laugh tomorrow patriotic	0	0	0
7454	7655	inner unicorn showing	0	0	0
7455	7656	stuffed fuck face waiter ask want dessert	0	0	0
7456	7657	date someone wont stop talk ex	0	0	0
7457	7658	pathetic attractive	0	0	0
7458	7659	retweet scousema 😂	0	0	0
7459	7660	retweet tbonez signature move life	0	0	0
7460	7661	weave sex	0	0	0
7461	7662	people ugly face wear mask	0	0	0
7462	7663	cough cough loser	0	0	0
7463	7664	get liquor store minute till close lock door	0	0	0
7464	7665	think finally find one find cry cums	0	0	0
7465	7666	friend long time	0	0	0
7466	7667	pathetic ex finally dy	0	0	0
7467	7668	knew name phone	0	0	0
7468	7669	read article also really read headline make rest	0	0	0
7469	7670	hungover stomach feel like eat	0	0	0
7470	7671	feel buy round shot	0	0	0
7471	7672	santina dimaggio seriously silver look sexy like easy access give birthday spanking	0	0	0
7472	7673	santina dimaggio good girl	0	0	0
7473	7674	ever look certain people think ever look like kill	0	0	0
7474	7675	ever see people fee think lol fuck	0	0	0
7475	7676	youre high facetime tune friend rant tap screen see video go	0	0	0
7476	7677	good home get fuckin shine box	0	0	0
7477	7678	kidnap	0	0	0
7478	7679	friend get marry	0	0	0
7479	7680	text hoe job right theyll text youre need	0	0	0
7480	7681	m rule	0	0	0
7481	7682	ever look someone think yeah ima fuck	0	0	0
7482	7683	retweet valentinaveshi kind pokemon present best fuckboy	0	0	0
7483	7684	selfie game weak	0	0	0
7484	7685	dick game garbage mouth game fire	0	0	0
7485	7686	yeah text back time ly manner get laid playing game	0	0	0
7486	7687	stick wrong hole accident	0	0	0
7487	7688	talent meeting complete stranger sex	0	0	0
7488	7689	go get ta wear condom dont cum	0	0	0
7489	7690	friend shes cool keep one around	0	0	0
7490	7691	meredith 💀	0	0	0
7491	7692	retweet themeredith know thing iswe ate drug basic excuse thing	0	0	0
7492	7693	gut rot kick long weekend drinking	0	0	0
7493	7694	forget finish contouring	0	0	0
7494	7695	sometimes wan na crash psychic reading place ask saw come	0	0	0
7495	7696	youre leave dick appointment fire	0	0	0
7496	7697	plastic surgeon chloe chloe make less ugly plastic surgeon say fam	0	0	0
7497	7698	taxon scousema 😂	0	0	0
7498	7699	wan na care sometimes fuck care attitude strong	0	0	0
7499	7700	dont know feel tweet follow	0	0	0
7500	7701	savagery	0	0	0
7501	7702	want bank account strong chair	0	0	0
7502	7703	saw bird fuckin another bird do fly totally opposite direction best sum sex life	0	0	0
7503	7704	fuck age wish young	0	0	0
7504	7705	would ask instagram cause yet respond	0	0	0
7505	7706	ad provost 😭 nah man	0	0	0
7506	7707	ever talkin someone really wan na fuck say one thing sudden desire fuck	0	0	0
7507	7708	try show front girl try talk men come across pathetic	0	0	0
7508	7709	know worth	0	0	0
7509	7710	real key life stay ahead game	0	0	0
7510	7711	like cheese pizza he asshole	0	0	0
7511	7712	pokemon go quite fact real walking dead	0	0	0
7512	7713	see someone know tinder super like never talk	0	0	0
7513	7714	vodka spirit animal	0	0	0
7514	7715	ever drivin briefly forget go get alive cause	0	0	0
7515	7716	ayetip	0	0	0
7516	7717	vote marion harry president thats right dead crackhead good choice whats offer	0	0	0
7517	7718	year decide youd never try anal	0	0	0
7518	7719	instagram like donald trump social medium sit way purge page apparent reason	0	0	0
7519	7720	cant get date ima take one starter pack	0	0	0
7520	7721	retweet themrsqueenbee materialistic narcissist enjoy life leisure	0	0	0
7521	7722	right throw coffee	0	0	0
7522	7723	snapchat update app becomes amaze instagram update app go complete fuck shit	0	0	0
7523	7724	retweet taxo heri dont get u want outta relationship himwell look bj u keep come back	0	0	0
7524	7725	instagram ok guy joke good laugh give account back	0	0	0
7525	7726	girlfriend close best friend much wan na tell girl ur fuckin	0	0	0
7526	7727	yes	0	0	0
7527	7728	two dude pool instagram one b template email nothing solid th deletion	0	0	0
7528	7729	two dude pool instagram absolutely ridiculous especially jump hoop get back last time	0	0	0
7529	7730	pokemon fuck	0	0	0
7530	7731	evolution kardashian	0	0	0
7531	7732	friend discuss instagram great purge wonder whos gon na next	0	0	0
7532	7733	best way stay grid posting	0	0	0
7533	7734	flirt feel abortion	0	0	0
7534	7735	someone try correct grammar	0	0	0
7535	7736	yeah last week use fuckboy	0	0	0
7536	7737	dont know thing popular sudden thats meme	0	0	0
7537	7738	mean get one dont ever	0	0	0
7538	7739	send one	0	0	0
7539	7740	refrigerator fill nothing organic fruit vegetable alcohol cause life balance	0	0	0
7540	7741	never realize long minute actually get stuck listen minute long voice memo bunch shit idgaf	0	0	0
7541	7742	shes rockin roast beef decide play	0	0	0
7542	7743	wont stop talk ex first date	0	0	0
7543	7744	kimmyk none	0	0	0
7544	7745	man android youre allow cheat	0	0	0
7545	7746	life really head right direction start drink age	0	0	0
7546	7747	instagram tryin like snapchat pointless help center fuck seat guess	0	0	0
7547	7748	maybe instagram copy twitter go back chronological order	0	0	0
7548	7749	try make life	0	0	0
7549	7750	gon na put butterfly filter around head dick see stupid look	0	0	0
7550	7751	youve gotten married realize youre stick asshole life	0	0	0
7551	7752	list people go kill first annual urge ensues	0	0	0
7552	7753	thank babygirl	0	0	0
7553	7754	best gift ever	0	0	0
7554	7755	say date black guy	0	0	0
7555	7756	keef excuse cupcake	0	0	0
7556	7757	vaughan put wm didnt	0	0	0
7557	7758	original come appreciate fact think would follow steal	0	0	0
7558	7759	vaughan keef post original nice try	0	0	0
7559	7760	keef vaughan know buddy meme historian	0	0	0
7560	7761	nothing new	0	0	0
7561	7762	someone take post seriously write essay comment	0	0	0
7562	7763	go take si p spill face like fuck hand let like bruh	0	0	0
7563	7764	person whats sign	0	0	0
7564	7765	time feel safe leave phone face	0	0	0
7565	7766	really indecent exposure magnificent penis think pretty decent exposure	0	0	0
7566	7767	beard get ugly guy lay since trend	0	0	0
7567	7768	wake ugly random bed collection get none clothes sight	0	0	0
7568	7769	youve never shit dick probably small dick	0	0	0
7569	7770	legit respect sensitive man like emotionally destroy	0	0	0
7570	7771	replaceable best describes life	0	0	0
7571	7772	watch snap story cause know youll text	0	0	0
7572	7773	daddy leave cute note	0	0	0
7573	7774	bathroom v boyfriend	0	0	0
7574	7775		0	0	0
7575	7776	keep make plan something keep come dont make mean something well come along	0	0	0
7576	7777	flirt pull phone look dick pic	0	0	0
7577	7778	finally catch mutha fucka get favorite guess account delete	0	0	0
7578	7779	finger fuck game strong	0	0	0
7579	7780	dear ig follow guideline please reactivate account ig	0	0	0
7580	7781	spend hour makeup perfectly anyone else cancel last minute	0	0	0
7581	7782	get home get dicked get ta deal shrimp dick boyfriend	0	0	0
7582	7783	mom dad meet gray sweat dick print fleekin slide direct message	0	0	0
7583	7784	friend say shes get perfect girl	0	0	0
7584	7785	lemonade stand didnt work crew decide time rob bank	0	0	0
7585	7786	rival lemonade stand start stealin business	0	0	0
7586	7787	whenever anyone ask anything get drunk sex	0	0	0
7587	7788	poster reconfiguration season come	0	0	0
7588	7789	dont like change life except people sleep	0	0	0
7589	7790	think clear best choice president michael fucking help	0	0	0
7590	7791	first time get like post	0	0	0
7591	7792	tell shes allergic latex	0	0	0
7592	7793	guy psycho ex n know dick game weak af	0	0	0
7593	7794	retweet northwitch spent weekend rid strange dick drink green tea even count hoetips	0	0	0
7594	7795	find ex tinder	0	0	0
7595	7796	healthy amount sperm	0	0	0
7596	7797	didnt know dick fattening	0	0	0
7597	7798	wish fascinate important thing life degree video facebook high	0	0	0
7598	7799	youre high try figure life go horribly wrong	0	0	0
7599	7800	best part never like	0	0	0
7600	7801	life back people use dms simply convos friend think nude line sex	0	0	0
7601	7802	hate handicap people park regular spot think	0	0	0
7602	7803	scouse 😭 aint shit	0	0	0
7603	7804	find necessary message complete stranger hurt feeling post might time log internet	0	0	0
7604	7805	talent know stroll away look back	0	0	0
7605	7806	ever wan na cut every single person life get boat sail whole new life cause	0	0	0
7606	7807	cant spell masturbate right sext dont time kind negativity life	0	0	0
7607	7808	drake love date rihanna savage	0	0	0
7608	7809	baby wont stop cry naturally outdo little shit	0	0	0
7609	7810	hate people ask favor never ask anyone anything specifically dont anything anyone	0	0	0
7610	7811	yall stop post story people realize annoy unfunny really fuck around lose follower	0	0	0
7611	7812	flirt many filter get thang	0	0	0
7612	7813	tell show piece shit really	0	0	0
7613	7814	casa su casa house hoe house	0	0	0
7614	7815	issue military rape expect men woman sleep tent back men	0	0	0
7615	7816	understand men impulse cuz white woman didnt vote trump woman color call right	0	0	0
7616	7817	know men spout men era individuality fuck boy deny woman individuality ever	0	0	0
7617	7818	end want treat woman well here list start notallmen feminism harassment	0	0	0
7618	7819	year notallmen invite part solution problem	0	0	0
7619	7820	vince schilling gotten notallmen response	0	0	0
7620	7821	richard jgodwin purposefully indignant know use microwave notallmen argue	0	0	0
7621	7822	raun ee foopjohnson fail equivalence isnt men think satanist	0	0	0
7622	7823	tfcgooner blue purple rain jaybeegooner come thread notallmen confirm trash fragile	0	0	0
7623	7824	martin lam maybe could collectively subvert notallmen start troll whenever one think piece pop	0	0	0
7624	7825	cock sailor mean share men course woman notallmen	0	0	0
7625	7826	use say men let real honest men trash number way wild	0	0	0
7626	7827	ppl start blow mom phone tell bitch whore know son steal grade identity	0	0	0
7627	7828	shout kid write dirt car say bitch whore	0	0	0
7628	7829	lot bitch momma raise whore nang	0	0	0
7629	7830	well damn bitch say dwarf woman lmao	0	0	0
7630	7831	bitch nigga get mad wen woman tell email marketing truth mama pussy say fault son	0	0	0
7631	7832	youre really gon na sit bitch woman hat men rap harass please exit life immediately forever	0	0	0
7632	7833	lot twist woman fact like nice guy woman like nice guy call bitch rejecting “ nice ”	0	0	0
7633	7834	short scum bag post thing like fadec lse cunt son whore hnr	0	0	0
7634	7835	dual cunt whore c amp heeltoe action manyvids	0	0	0
7635	7836	pronounce whore eyed cunt ↺rt❤	0	0	0
7636	7837	serial killer cunt whore real	0	0	0
7637	7838	hillary clinton youre go go jail scumbag whore go history vile bitch rich beth avenge	0	0	0
7638	7839	pronounce bitch chameleon ↺rt❤ fake fuss denounce accuse porcupine crab whore bitc	0	0	0
7639	7840	never call woman whore grateful woman enjoy fuccin	0	0	0
7640	7841	last night saw pei b ar brawl woman fight man one sock ed call whore man promptly vomit	0	0	0
7641	7842	fuerte corazon era woman either mary whore woman plain simply human being	0	0	0
7642	7843	foundling museum bloomsburyfest whore demi wrap respect woman conduct affair hunter	0	0	0
7643	7844	celiamarie whore really dont respect woman asshole	0	0	0
7644	7845	kun dont join never do calus carry fuck sideways	0	0	0
7645	7846	lobnaashraff know walahi mna lsa kunt basha marsh influence wala suda	0	0	0
7646	7847	jacc kk taylor kunt lol	0	0	0
7647	7848	ed miliband cunt like k ept quiet murdered white farmer stole land joke like	0	0	0
7648	7849	genjohnfkelly realdonaldtrump bpolitics fckin clown clearly fckin clue economics work fckin inbred kunta	0	0	0
7649	7850	sure sadiq cunt whatever say	0	0	0
7650	7851	dude next door wan na tp situation um buy buy mine ” kunt	0	0	0
7651	7852	idubz incorporate thats pretty good next video cunt	0	0	0
7652	7853	realdonaldtrump gop sabotage ha q ya kunta	0	0	0
7653	7854	mebaseer dopey k unt ancestor pakistan become muslim forced join evil	0	0	0
7654	7855	potus whitehouse time year look normal ya kunt	0	0	0
7655	7856	xo cheap want aint payment bc cunt brigade lot work clarify misuse	0	0	0
7656	7857	mari nose pass chuck as keep wake wanted make sure get kunt	0	0	0
7657	7858	veracru yes liar coward disgust combo kunt	0	0	0
7658	7859	butt arrogant c unt arent merry	0	0	0
7659	7860	morning person keep wan na smart as gim attitude imma cunt	0	0	0
7660	7861	sean hannity yes take kunt snoop dogg	0	0	0
7661	7862	shove deep willing kunt pullung b cunt	0	0	0
7662	7863	net nobody keemstar social repose yes aunt bunt cun dunt cunt funt gun hunt isnt junt kun lunt munt cunt	0	0	0
7663	7864	twitter email men troll name call heloo hat tip violate tos another whiny bitch cunt	0	0	0
7664	7865	apparently negative well fuck suck dick faggot hows fuck negative bitch as cunt fuck	0	0	0
7665	7866	call guy motherless bitch child hour ago he still inbox blast laugh as get cunt fuck weak ego	0	0	0
7666	7867	dont think jimmy bitch cunt want see he search people need time ariana	0	0	0
7667	7868	youre go play god damn son bitch phone red light well expect honk dumb cunt like	0	0	0
7668	7869	mum dad fire make bitter twist fucking slag whore gay cunt apprentice …	0	0	0
7669	7870	dumb cunt ride like whore	0	0	0
7670	7871	samkriss stop harass woman cunt	0	0	0
7671	7872	conversion million woman middle east get stone execute rap fuck dumb cunt	0	0	0
7672	7873	really cuss l ot though cunt come mouth day men woman child one safe	0	0	0
7673	7874	young woman havent raped might need apply new logic theory also youre cunt	0	0	0
7674	7875	kt tunstall broadcastscot actually yes cunt vagina woman one beautiful wonder	0	0	0
7675	7876	jack darton skysportspl murder spastic cunt woman drunk	0	0	0
7676	7877	rabbit tea woman grade attention seek cunt high order	0	0	0
7677	7878	mean could theyd find vapid bullshit cunt beat pregnant woman make fresh	0	0	0
7678	7879	get call cunt type woman mouth back disrespectful twat guy	0	0	0
7679	7880	engbrown alyssa milano police officer call woman dont agree cunt nice n civil	0	0	0
7680	7881	daddy lut hm bet finger curl inside little cunt mhm fuck	0	0	0
7681	7882	find cunt slut tonight there laugh as	0	0	0
7682	7883	egg roll curse person call slut call cunt tell leave alone	0	0	0
7683	7884	chick slut spread cunt make sick	0	0	0
7684	7885	kinky slut loose cunt make as	0	0	0
7685	7886	call whore slut accuse kind shit definitely whole virgin	0	0	0
7686	7887	never properly teach put makeup look fancy whore daytime slut	0	0	0
7687	7888	hallo men trash like muslim terrorist woman prostitute	0	0	0
7688	7889	men trash woman assume trash like men talk	0	0	0
7689	7890	n get defensive metoo men like part problem woman know	0	0	0
7690	7891	n men realize woman job work take e x boy	0	0	0
7691	7892	come point see word piss men amd woman	0	0	0
7692	7893	make post facebook stats woman sexually assaulted figure men crowd pop shit bro	0	0	0
7693	7894	jack hat people woman blame men men men men simple	0	0	0
7694	7895	apparently homo ci men clean as straight woman ok time ill accept men please please	0	0	0
7695	7896	important note woman tale responsibility action like men asshole	0	0	0
7696	7897	men true play russian roulette either ask woman exactly trust earn heloo	0	0	0
7697	7898	lungilendabula love let men equally yoked animal hurt woman pleasure lack confidence	0	0	0
7698	7899	time bdutt men culpable woman innocent docile victim time woman reas	0	0	0
7699	7900	katie bambatie mr benjamin law men abuse woman need faith men	0	0	0
7700	7901	karlsteel target men assume men men woman either	0	0	0
7701	7902	instead get offend yell men woman say men trash maybe take second ponder woman think way	0	0	0
7702	7903	officer tatum course men thats problem woman dont stop abused creep becau	0	0	0
7703	7904	case woman always victim target systemic stop say men youre derail topic	0	0	0
7704	7905	men treat woman badly really great one deserve recognition maybe way show daughter	0	0	0
7705	7906	men rather n woman journalist work hollywood	0	0	0
7706	7907	seibaahomu get mad woman like u feel comfortable around men alone men like	0	0	0
7707	7908	woman point shitty thing men n u say men u sound like cop say cop find dumb dont	0	0	0
7708	7909	barely alive respond woman know men scumbags men vice	0	0	0
7709	7910	randy n go please dont stop kind woman know men pervs	0	0	0
7710	7911	ntsiki mazwai head enough yooh men r rapist woman r rapist please stop	0	0	0
7711	7912	men think unfair slur men dont abusenot men abuse woman entitle call	0	0	0
7712	7913	duaynebernal woman deserve respect men deserve respect respect earn deserve metoo auspol	0	0	0
7713	7914	men yes woman ¯ツ¯	0	0	0
7714	7915	woman cheat men trash good youll attract well also please dont judge one whole group	0	0	0
7715	7916	beach lovin abc youre aware men like woman right get bubble	0	0	0
7716	7917	unfiltered se far none woman cover rold woman play modestly dress men fau	0	0	0
7717	7918	gv foundation twitter thank men bad fact man problem woman say	0	0	0
7718	7919	hate gender specific adjectives woman feminine men macho	0	0	0
7719	7920	seancla must brave strong show decent logical woman men rapist must come together speak	0	0	0
7720	7921	use year world men r oppressor woman r oppressed become gender neutral equal vaastavngo	0	0	0
7721	7922	instead go twitter say end go constituency help woman rap abused harass daily	0	0	0
7722	7923	cpjelmore know know men harassment happens woman isnt	0	0	0
7723	7924	men woman cheat people childish mindset think feeling aint shit	0	0	0
7724	7925	rich aanirudh indiatoday sanjeev paliwal karmapaljor men stare woman r worth star either	0	0	0
7725	7926	derail point isnt yall know men every woman say happen	0	0	0
7726	7927	maina kageni kenyan woman learn say man fbi carry ya cross men de mainaandkingangi	0	0	0
7727	7928	may well men effect every woman girl way shape r form responsibility men	0	0	0
7728	7929	know many time woman say harass something sort guy like well men ”	0	0	0
7729	7930	phil mcp men least one woman	0	0	0
7730	7931	men misogynist woman feminist vociferous alone equate woman feminist	0	0	0
7731	7932	married woman song porn abuse woman men bastard	0	0	0
7732	7933	feminism yes men woman equal rape culture men rapist stop	0	0	0
7733	7934	woman decide start men type situation like	0	0	0
7734	7935	men could love girl	0	0	0
7735	7936	lem talk girl lightning quick say white people roast anyone say men	0	0	0
7736	7937	men yeah youre right jim hopper amaze selfless man take care year old powerful girl would never	0	0	0
7737	7938	today say men trash coworkers girl say men yes book even sketchy bf u meet	0	0	0
7738	7939	ppl continue reply anti harassment post men like get point post nah	0	0	0
7739	7940	say men dont call peer fault help stay fuck neutral	0	0	0
7740	7941	aw men havent find right one youre look wrong place local fireman	0	0	0
7741	7942	branson reese joefares silverberg whats issue men sexist think opposite	0	0	0
7742	7943	understand pain men like first c enter trauma dont understand	0	0	0
7743	7944	reflexive response say think men behooves think privilege others fragility narcissism	0	0	0
7744	7945	rap uh excuse act like every man youve meet rap tone harsh ugh men	0	0	0
7745	7946	men white people phrase thatll fuck twitter 😂	0	0	0
7746	7947	ok men feel need say youre miss big picture put blame back victim survivor	0	0	0
7747	7948	men stop generalize men wont ally	0	0	0
7748	7949	instead say men work change mindset friends clearly nothing get do	0	0	0
7749	7950	men like harvey einstein apparently leave want think	0	0	0
7750	7951	woman tell story assault instead listen wan na go men go	0	0	0
7751	7952	quette truly sorry sure youll hear men line probably doesnt mean much	0	0	0
7752	7953	good morning news break men folk sorry disappoint men include mcm trash	0	0	0
7753	7954	men like one meet	0	0	0
7754	7955	men careful walk alone b road daylight stfu men bs though	0	0	0
7755	7956	marc star vaggi thank like men tweet way	0	0	0
7756	7957	laugh loud literally doesnt shit maybe learn good men fuck cop	0	0	0
7757	7958	sydthesloth well mean mean men like	0	0	0
7758	7959	hear share see hear tweet expect men sincerely thank	0	0	0
7759	7960	hyena misery men want give money bad take white people avoid spice u	0	0	0
7760	7961	silverberg actually would love go head head debate show men like know fact	0	0	0
7761	7962	sorry sonny n grab pussy like	0	0	0
7762	7963	men though yet sit circle boy hear thing say hear admitting brutal	0	0	0
7763	7964	find jarring men trash u good love nubian queen shit	0	0	0
7764	7965	fr heloo people bragginwith men bs doesnt concern doesnt mean exist	0	0	0
7765	7966	say men youre get block without discussion	0	0	0
7766	7967	fanboy doctor trilbeereviews go ignore point youre worry men	0	0	0
7767	7968	white man huge advocate woman right give excuse racist urge men einstein	0	0	0
7768	7969	support woman men cut good	0	0	0
7769	7970	joshua callen dropthemic n bad certainly	0	0	0
7770	7971	men trash end men ofc men trash end men hear say	0	0	0
7771	7972	slayer muslim silent child renee presumably go along men narrative premise	0	0	0
7772	7973	realdonaldtrump thankfully unlike men twist sexual predator	0	0	0
7773	7974	kirsty trick la n abiwilks true men hope make distinction men	0	0	0
7774	7975	hat start every damn day make honest comment attitude men rape get help cool cool	0	0	0
7775	7976	abiwilks contradict men even	0	0	0
7776	7977	everyone whose first reaction trial senate inquiry jump usts defense well men crowd	0	0	0
7777	7978	quick say men want call homeboys behavior	0	0	0
7778	7979	cauliflower oh god imagine get even men talk men bullshit	0	0	0
7779	7980	hub hit “ men ” course conflict christian self dident	0	0	0
7780	7981	thank alos men generalise get idea	0	0	0
7781	7982	hey boy instead say men b ya know stop rap u	0	0	0
7782	7983	men heat good morning good men guy real mvp	0	0	0
7783	7984	someone men ye right lee everest would	0	0	0
7784	7985	nyvic call sexist obviously apply men cant even	0	0	0
7785	7986	nisha dabbytorres understand men raise right way protect	0	0	0
7786	7987	nigga get crafty diff way say woman men variation get blocked effort funny	0	0	0
7787	7988	loveegiana men know great men unfortunately get frog instead king need	0	0	0
7788	7989	rmajayi make time find peace grow n like deserve better	0	0	0
7789	7990	magic half negro davis men	0	0	0
7790	7991	even kate advicepol julian assange men buy label dont get decide	0	0	0
7791	7992	aya men animal rib want muslim come still well pick side	0	0	0
7792	7993	one man teach men ❤️😍🔐	0	0	0
7793	7994	peter lesen look verse tehuti men mind resent cautious say	0	0	0
7794	7995	party x hero punishedslav men godless heathens moral value know might hard understand	0	0	0
7795	7996	shaquillyag brave tell story promise men monster	0	0	0
7796	7997	men care sexy men wait hear say men fall ignorance real men praise intelligence	0	0	0
7797	7998	able guy movement good underlying negativity behind men stupid bad post defame men also bad	0	0	0
7798	7999	ejemplo de stupid people look say men	0	0	0
7799	8000	danielle muscat everything would do even without curfew really stupid men dangerous	0	0	0
7800	8001	lb contact yes chaque chose n temp men today trash except stupid one	0	0	0
7801	8002	sub men weak stupid useful keep fetch clip	0	0	0
7802	8003	men thirsty pussy nigga catch shit slangin everywhere hey thats picky 😏🤷🏾‍♂️	0	0	0
7803	8004	eagle men least im defend like pussy grabber	0	0	0
7804	8005	nyhitsradio slam skank bitch slam skank	0	0	0
7805	8006	jo retro add point slam skank bitch hypem twitter chart	0	0	0
7806	8007	nasty skank bitch ever live wan na die	0	0	0
7807	8008	skank as muzrat whore	0	0	0
7808	8009	handle r skank cover cheap makeup tell men like woman find attractive	0	0	0
7809	8010	girl try pursue guy girlfriend skank	0	0	0
7810	8011	bad bitch hriri shady fact skank hoe word use describe female artist gosh get grip	0	0	0
7811	8012	openly break family skank as hoe	0	0	0
7812	8013	mean beautiful year n skank	0	0	0
7813	8014	helena barnes x oh please costume judge someone dress halloween ya skank louise	0	0	0
7814	8015	appliance minute call place order end cost £ skank	0	0	0
7815	8016	instead candy get free std check cough skank cough	0	0	0
7816	8017	molly reid bet skank	0	0	0
7817	8018	abraham horrible skank need fired year ago 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏 🏾👏🏾👏🏾 viacom totally rock	0	0	0
7818	8019	grayson slays marcos skank hannah montana thinf	0	0	0
7819	8020	alyssa milano please take street alyssa love see take action oppose run skank list mouth	0	0	0
7820	8021	game yell themadmetalman harlequin hh youre lie skank dont make start cat fight	0	0	0
7821	8022	make costume last night brey arthur theme song repeat 🙄😭😂 didnt realize song reggae skank	0	0	0
7822	8023	bio u skank	0	0	0
7823	8024	girl halloweens favorite holiday year sure one time get dress like skank without judgement	0	0	0
7824	8025	alright m bug life build head as tell skank bc apparently know best friend better	0	0	0
7825	8026	jrosejunior xic skank becky	0	0	0
7826	8027	learn respect skank look picture post trash as bitch	0	0	0
7827	8028	ca kickboxher one day skank	0	0	0
7828	8029	ben shapiro joneefry cant believe havent block slimy skank yet	0	0	0
7829	8030	hill way skank president fun resistance nut job	0	0	0
7830	8031	heard heavy bassline mix halloween special ’ skank bank soundcloud problem	0	0	0
7831	8032	gin marrienne hyliantom wendell pierce besides herpes numerous stds fuck closet phat pass skank	0	0	0
7832	8033	paul ferrar rmsxox well think call friend fuck skank shes bring	0	0	0
7833	8034	get premium cheap skank	0	0	0
7834	8035	pyrocynical vo upload skank	0	0	0
7835	8036	bed wan na give shout skank mescalcolorado yeah could approach tell	0	0	0
7836	8037	wan na study char ot phone liza hey skank know nothing family story youre pathetic insecure loser	0	0	0
7837	8038	skayla think meant dress like skank saw dress like one	0	0	0
7838	8039	ariel winter course felt need sk ank halloween dress character movie youve	0	0	0
7839	8040	wonder skank beat	0	0	0
7840	8041	retard must b e skank legs 🤦🏻‍♀️ jeremy kyle	0	0	0
7841	8042	tomi lahren speak mueller yet racist skank trumprussia wrong side law	0	0	0
7842	8043	aayisha fantastik xochitl believe gon na catch one attire bussin wild skank cho umert prove 🤣😅😂	0	0	0
7843	8044	tula matula libethold happiness skank lolol wake wait tweet lolol pathetic laugh loud 😂😂👍😂👍	0	0	0
7844	8045	honey v skan k versus every skank like mighty spartan warrior there	0	0	0
7845	8046	game cycle im miserable shes go treat like garbage stupid skank im repeat	0	0	0
7846	8047	starr miss koranisburning wrong stupid statement bernie skank	0	0	0
7847	8048	brasil magic stupid skank	0	0	0
7848	8049	suzi kin say hawksgal obsess cuz nothing wrong stupid skank youve warn last time shall suffer	0	0	0
7849	8050	nikki haley pathetic traitor cuba policy fail yr stfu stupid skank every post u make idi	0	0	0
7850	8051	cenk skank taqiyya always paper think underestimate american buy ugly stupid american	0	0	0
7851	8052	restrain sub skank get pussy punishment	0	0	0
7852	8053	angry black lady always glad see revolution hinge call woman hysterical needing medication	0	0	0
7853	8054	act hysterical literally every misogynist say describe woman call bull	0	0	0
7854	8055	break checkout hysterical book satire men woman wait	0	0	0
7855	8056	pmbairrins hysterical exaggeration abortion horrendous way help woman crisis	0	0	0
7856	8057	life institute wow life institute use really sexist language hysterical woman woman speak mean rant	0	0	0
7857	8058	marr show thank god anti hysterical woman like isabel oakeshott juliahb gut stand reason witch hunt	0	0	0
7858	8059	aleesha hysterical get grip focus systematic rape abuse murder woman section	0	0	0
7859	8060	ccriadoperez natasha walter helenlewis cant help suspect deliberate woman hysterical conf	0	0	0
7860	8061	hansmollman ah describe woman hysterical innovative original striking	0	0	0
7861	8062	lou e mailonline woman support woman tell hysterical abusive	0	0	0
7862	8063	bbc radio medium show hysterical journalist woman predator presenter isnt blaming victim	0	0	0
7863	8064	vonnybravo also probably good use hysterical root belief woman suffer	0	0	0
7864	8065	hartley brewery mine oakeshott noir woman right seem think torysleaze hysterical witch hunt say victim	0	0	0
7865	8066	want grope crush men year god woman get accuse hysterical irrational	0	0	0
7866	8067	woman label hysterical loon many century	0	0	0
7867	8068	make woman hysterical overreact desperate plague good men false accusation help sister	0	0	0
7868	8069	rise mcgowan unfailing respect concern tire old narrative hysterical paranoid crazy woman	0	0	0
7869	8070	janey mack message woman link n tinder hysterical one hate	0	0	0
7870	8071	clymer talk reasonable woman rod eo clown full costume hysterical	0	0	0
7871	8072	short take destroyed fact make hysterical woman soothe fragile	0	0	0
7872	8073	woman absolutely appal way thing become beyond hysterical men gumblina	0	0	0
7873	8074	man woman good standing back say mean trust men hysterical	0	0	0
7874	8075	matt haig also hysterical hormonal society mo tell woman feeling valid	0	0	0
7875	8076	woman paso mountain high hysterical scary stuff live	0	0	0
7876	8077	publication market towards girl paint one hysterical puritan girl cry switch instead woman within legal right	0	0	0
7877	8078	hysterical mum manchester bomb victim watch girl die cpr stop	0	0	0
7878	8079	oh god idea destiny girl people touch thought hysterical shah	0	0	0
7879	8080	denial act like hysterical lover clearly psycho stan random bengali girl like	0	0	0
7880	8081	hysterical hypocrite liberal go icegov trump year old girl obama deport million hispanic	0	0	0
7881	8082	sudden guy go hysterical thought girl assume something go	0	0	0
7882	8083	recent past imjimr stone friend templar face girl pic hysterical	0	0	0
7883	8084	second captain nice new signage concern beatlemania style hysterical crowd congregate	0	0	0
7884	8085	guy get bent shape reply hysterical	0	0	0
